0;-1.597971202687631;-1.5678909932115053;-1.3869020558511849;-1.640197704891574;-1.5358746162779346;-1.862203437847612;-1.900574475063096;-1.5479907261923156;-2.1788021392762276;-2.7847813728717243
1;-6.379189829097864;-1.1772018944442255;-0.6876289518457865;-0.929735316628719;-0.7941072456486815;-0.8243157815033315;-0.7533579828226388;-0.5481180709176106;-3.1384377348234325;-1.2305674465232999
2;-2.0144278931389588;-1.9889358865646567;-2.0911804619848127;-2.0966240419638047;-1.9015320172140857;-1.5653729353497166;-1.837543542196766;-1.9269028016723784;-2.383172329497669;-1.9535512927206782
3;-1.3520837684354887;-1.3755212394013794;-1.3497188698041975;-1.3564810107535;-1.560097544270639;-1.4724715016971117;-1.3178086425152442;-1.3964442540875588;-1.872874735109562;-1.7905833206332316
4;-2.452489164232197;-2.0833208882792555;-2.0788622531714633;-2.2582736631325218;-2.8589205278309495;-1.7682546040895586;-2.0801353784384617;-2.0925192736006686;-2.575733956684722;-2.350065465469533
5;-2.6665040330024325;-1.2196242966326412;-1.23609107966341;-1.2301068956927703;-1.4248972049886681;-1.1104655084106754;-1.247576106940983;-1.3179100132637829;-1.343129287586108;-1.223615440728272
6;-2.1790747935683643;-1.8710846497944624;-1.9532509253786374;-2.0099586630454915;-2.7337488775737846;-1.0905593742064217;-1.7837137549166737;-1.7816099554837042;-2.4334318178863015;-1.8948647233300933
7;-1.6720802033361035;-1.4558837206089559;-1.1235205074516905;-1.4148881640759452;-1.47071081811657;-1.3979788292299948;-1.4628599105004758;-1.4770659242443982;-1.396335525294588;-1.6321520322703997
8;-2.2281593828453237;-2.1042501689898816;-2.0214401906847446;-2.158140033717055;-1.37345225439836;-1.9978767968895716;-2.1314239249625127;-1.9391244166383863;-2.118233379604486;-3.5696361546572137
9;-1.5788286064985277;-1.838100401737749;-1.4932832369161209;-1.6105844805716976;-1.7894641299723242;-0.3485976390301561;-1.432635274501581;-1.5961524833604073;-2.725076879676586;-1.5495025266778675
10;-3.14557271295697;-2.6957173812351782;-3.0468445449091868;-1.1227300451119788;-2.168597475292214;-2.5539108684006497;-4.200831587980537;-2.179679563769387;-2.3370629256523627;-2.546691395337521
11;-2.615029657078426;-5.201216108631818;-3.495782809433163;-1.2509127280362093;-3.998463562003008;-2.7075843579404624;-3.435027559344561;-2.4166439340557466;-3.8883579215155253;-2.9024423665187955
12;-2.2120013787978863;-2.2390632149786955;-2.0697107428601615;-1.9987778019352356;-2.634460228098056;-2.041469356953928;-2.6175506041348466;-1.8918949626954442;-2.0983472977134716;-2.0273810443201157
13;-0.2722899189795381;-1.2095730975304528;-1.0028859657539269;-0.22845382179562493;-0.2497993973592312;-0.3211308039018805;-0.1295898749355604;-0.465987542733064;-0.3103184701977144;-0.9555217322513915
14;-2.8297333836472194;-2.0350067302321255;-2.2880012556136156;-2.0464679292780663;-2.453845460152874;-2.232860114444133;-2.061751480573305;-2.086127725735239;-2.3216463654397392;-2.377352654131695
15;-2.212413292498366;-2.9987676036760047;-2.857149202304053;-1.5754738344026975;-3.0162842224644253;-1.3909202287024978;-2.7267407671734225;-1.7227619047920113;-2.336601024210067;-1.5708266902688113
16;-2.0298656695700426;-1.876072519414657;-2.1791141400057055;-1.3071436302734454;-2.131918837847835;-1.8203629304426108;-2.065370428861701;-1.9109395746481006;-1.825794358388151;-1.8603597552214561
17;-1.5737602022422208;-1.8223407160337772;-2.152157443445111;-1.6543726537051142;-1.631014881467195;-1.541776028196707;-1.6251039424596794;-1.6322047099425772;-1.8992605139738148;-1.5557633228370709
18;-2.2768717041103;-2.03536691380806;-1.7021153293583908;-1.1268955957233966;-1.1885928931184475;-1.933241854154034;-2.1763075962360996;-2.2402401092280497;-1.9293127636353704;-2.422988804739054
19;-2.4525070423364728;-2.4744613420774417;-2.261667881094631;-2.2512375679162155;-3.3391472431608538;-0.6458356689312068;-2.6297489047377;-3.0796586514565205;-2.613238427545164;-2.1961111805987854
20;-0.772282889493016;-1.4501209224716156;-1.5379222486827915;-1.2143794091865057;-1.1858153021565996;-1.3881035682182084;-1.6689422126632938;-1.4477333002473582;-1.516029874889562;-1.3985607577101722
21;-1.6584723115843263;-1.3644881076506838;-1.5674114324913002;-1.3187854044666936;-2.386619017541352;-1.4567593302290434;-1.8140219690234378;0.6129454150195013;-2.384184011922887;-2.0046734266566655
22;-1.7379368595327964;-2.4155470110559025;-2.692353594399221;-1.261808112448012;-3.261044316015509;-2.2062076834646294;-1.7786048901889198;-2.5192787010568405;-3.148596129141437;-3.698456894892758
23;-1.2646594422717956;-1.9169388021218068;-3.512455963065726;-0.7429118665603872;-1.4890665377627548;-1.0355414278178237;-1.4758507132678793;-0.29695655791080666;-0.8304063952308899;-4.251463269552628
24;-1.430992938702165;-1.3653365936165178;-1.2952166961769374;-2.0277401338217644;-1.456680499304877;-1.2698964074593277;-2.5677418968687546;-1.3338639142159385;-1.4233112786161366;-1.9528245563576665
25;-1.1693751874956286;-0.765123193752927;-2.450890161685411;-0.8295814081967312;-0.9696093178369254;-1.3525955353121493;-0.8412299320947253;-1.0202118132101456;-0.9842681632040686;-0.3737155506810102
26;-2.0582188568114073;-2.242910384211198;-2.0611165284413238;-2.1236681937273008;-2.1696663514080705;-2.2748338123306056;-2.0698832334155695;-2.264178658329446;-2.6185188382071187;-2.109847440497624
27;-1.019695546415823;-0.9617740418171413;-1.3008082016302376;-0.9588594184897873;-0.8832359358732846;-1.2601754077543255;-2.4213102126661044;-1.040879957469894;-2.1314017262397384;-0.9822222307013404
